time,WIN@N
2017-07-17 16:00:00,65655.0
2017-07-17 16:15:00,65630.0
2017-07-17 16:30:00,65650.0
2017-07-17 16:45:00,65705.0
2017-07-17 17:00:00,65665.0
2017-07-17 17:15:00,65655.0
2017-07-17 17:30:00,65640.0
2017-07-17 17:45:00,65590.0
2017-07-18 09:00:00,65685.0
2017-07-18 09:15:00,65645.0
2017-07-18 09:30:00,65735.0
2017-07-18 09:45:00,65680.0
2017-07-18 10:00:00,65650.0
2017-07-18 10:15:00,65590.0
2017-07-18 10:30:00,65435.0
2017-07-18 10:45:00,65465.0
2017-07-18 11:00:00,65490.0
2017-07-18 11:15:00,65510.0
2017-07-18 11:30:00,65425.0
2017-07-18 11:45:00,65505.0
2017-07-18 12:00:00,65490.0
2017-07-18 12:15:00,65410.0
2017-07-18 12:30:00,65470.0
2017-07-18 12:45:00,65505.0
2017-07-18 13:00:00,65515.0
2017-07-18 13:15:00,65585.0
2017-07-18 13:30:00,65535.0
2017-07-18 13:45:00,65530.0
2017-07-18 14:00:00,65510.0
2017-07-18 14:15:00,65610.0
2017-07-18 14:30:00,65625.0
2017-07-18 14:45:00,65675.0
2017-07-18 15:00:00,65715.0
2017-07-18 15:15:00,65685.0
2017-07-18 15:30:00,65735.0
2017-07-18 15:45:00,65720.0
2017-07-18 16:00:00,65735.0
2017-07-18 16:15:00,65735.0
2017-07-18 16:30:00,65725.0
2017-07-18 16:45:00,65745.0
2017-07-18 17:00:00,65770.0
2017-07-18 17:15:00,65775.0
2017-07-18 17:30:00,65845.0
2017-07-18 17:45:00,65895.0
2017-07-19 09:00:00,65945.0
2017-07-19 09:15:00,65905.0
2017-07-19 09:30:00,65875.0
2017-07-19 09:45:00,65950.0
2017-07-19 10:00:00,66000.0
2017-07-19 10:15:00,65915.0
2017-07-19 10:30:00,66010.0
2017-07-19 10:45:00,65955.0
2017-07-19 11:00:00,65795.0
2017-07-19 11:15:00,65655.0
2017-07-19 11:30:00,65570.0
2017-07-19 11:45:00,65585.0
2017-07-19 12:00:00,65565.0
2017-07-19 12:15:00,65520.0
2017-07-19 12:30:00,65470.0
2017-07-19 12:45:00,65400.0
2017-07-19 13:00:00,65345.0
2017-07-19 13:15:00,65360.0
2017-07-19 13:30:00,65405.0
2017-07-19 13:45:00,65435.0
2017-07-19 14:00:00,65475.0
2017-07-19 14:15:00,65410.0
2017-07-19 14:30:00,65490.0
2017-07-19 14:45:00,65550.0
2017-07-19 15:00:00,65540.0
2017-07-19 15:15:00,65580.0
2017-07-19 15:30:00,65610.0
2017-07-19 15:45:00,65585.0
2017-07-19 16:00:00,65575.0
2017-07-19 16:15:00,65610.0
2017-07-19 16:30:00,65565.0
2017-07-19 16:45:00,65595.0
2017-07-19 17:00:00,65620.0
2017-07-19 17:15:00,65660.0
2017-07-19 17:30:00,65710.0
2017-07-19 17:45:00,65650.0
2017-07-20 09:00:00,65795.0
2017-07-20 09:15:00,65795.0
2017-07-20 09:30:00,65760.0
2017-07-20 09:45:00,65825.0
2017-07-20 10:00:00,65905.0
2017-07-20 10:15:00,65880.0
2017-07-20 10:30:00,65745.0
2017-07-20 10:45:00,65640.0
2017-07-20 11:00:00,65465.0
2017-07-20 11:15:00,65495.0
2017-07-20 11:30:00,65420.0
2017-07-20 11:45:00,65465.0
2017-07-20 12:00:00,65400.0
2017-07-20 12:15:00,65410.0
2017-07-20 12:30:00,65370.0
2017-07-20 12:45:00,65375.0
2017-07-20 13:00:00,65430.0
2017-07-20 13:15:00,65500.0
2017-07-20 13:30:00,65485.0
2017-07-20 13:45:00,65485.0
2017-07-20 14:00:00,65510.0
2017-07-20 14:15:00,65550.0
2017-07-20 14:30:00,65470.0
2017-07-20 14:45:00,65430.0
2017-07-20 15:00:00,65450.0
2017-07-20 15:15:00,65525.0
2017-07-20 15:30:00,65480.0
2017-07-20 15:45:00,65410.0
2017-07-20 16:00:00,65395.0
2017-07-20 16:15:00,65385.0
2017-07-20 16:30:00,65365.0
2017-07-20 16:45:00,65335.0
2017-07-20 17:00:00,65365.0
2017-07-20 17:15:00,65380.0
2017-07-20 17:30:00,65335.0
2017-07-20 17:45:00,65355.0
2017-07-21 09:00:00,65465.0
2017-07-21 09:15:00,65470.0
2017-07-21 09:30:00,65425.0
2017-07-21 09:45:00,65400.0
2017-07-21 10:00:00,65225.0
2017-07-21 10:15:00,65490.0
2017-07-21 10:30:00,65310.0
2017-07-21 10:45:00,65190.0
2017-07-21 11:00:00,65225.0
2017-07-21 11:15:00,65180.0
2017-07-21 11:30:00,65215.0
2017-07-21 11:45:00,65135.0
2017-07-21 12:00:00,65150.0
2017-07-21 12:15:00,65190.0
2017-07-21 12:30:00,65130.0
2017-07-21 12:45:00,65125.0
2017-07-21 13:00:00,65145.0
2017-07-21 13:15:00,65140.0
2017-07-21 13:30:00,65160.0
2017-07-21 13:45:00,65135.0
2017-07-21 14:00:00,65150.0
2017-07-21 14:15:00,65150.0
2017-07-21 14:30:00,65105.0
2017-07-21 14:45:00,65105.0
2017-07-21 15:00:00,65080.0
2017-07-21 15:15:00,65095.0
2017-07-21 15:30:00,65105.0
2017-07-21 15:45:00,65090.0
2017-07-21 16:00:00,65090.0
2017-07-21 16:15:00,65045.0
2017-07-21 16:30:00,65035.0
2017-07-21 16:45:00,65095.0
2017-07-21 17:00:00,65100.0
2017-07-21 17:15:00,65085.0
2017-07-21 17:30:00,65075.0
2017-07-21 17:45:00,65055.0
2017-07-24 09:00:00,65225.0
2017-07-24 09:15:00,65205.0
2017-07-24 09:30:00,65300.0
2017-07-24 09:45:00,65315.0
2017-07-24 10:00:00,65265.0
2017-07-24 10:15:00,65305.0
2017-07-24 10:30:00,65195.0
2017-07-24 10:45:00,65355.0
2017-07-24 11:00:00,65470.0
2017-07-24 11:15:00,65430.0
2017-07-24 11:30:00,65450.0
2017-07-24 11:45:00,65395.0
2017-07-24 12:00:00,65280.0
2017-07-24 12:15:00,65165.0
2017-07-24 12:30:00,65200.0
2017-07-24 12:45:00,65120.0
2017-07-24 13:00:00,65115.0
2017-07-24 13:15:00,65185.0
2017-07-24 13:30:00,65260.0
2017-07-24 13:45:00,65245.0
2017-07-24 14:00:00,65285.0
2017-07-24 14:15:00,65260.0
2017-07-24 14:30:00,65260.0
2017-07-24 14:45:00,65270.0
2017-07-24 15:00:00,65340.0
2017-07-24 15:15:00,65335.0
2017-07-24 15:30:00,65360.0
2017-07-24 15:45:00,65310.0
2017-07-24 16:00:00,65325.0
2017-07-24 16:15:00,65415.0
2017-07-24 16:30:00,65435.0
2017-07-24 16:45:00,65505.0
2017-07-24 17:00:00,65515.0
2017-07-24 17:15:00,65530.0
2017-07-24 17:30:00,65545.0
2017-07-24 17:45:00,65535.0
2017-07-25 09:00:00,65840.0
2017-07-25 09:15:00,65840.0
2017-07-25 09:30:00,65865.0
2017-07-25 09:45:00,65825.0
2017-07-25 10:00:00,65930.0
2017-07-25 10:15:00,65855.0
2017-07-25 10:30:00,65990.0
2017-07-25 10:45:00,66040.0
2017-07-25 11:00:00,65980.0
2017-07-25 11:15:00,65860.0
2017-07-25 11:30:00,65765.0
2017-07-25 11:45:00,65665.0
2017-07-25 12:00:00,65720.0
2017-07-25 12:15:00,65855.0
2017-07-25 12:30:00,65950.0
2017-07-25 12:45:00,65935.0
2017-07-25 13:00:00,65870.0
2017-07-25 13:15:00,65855.0
2017-07-25 13:30:00,65910.0
2017-07-25 13:45:00,65895.0
2017-07-25 14:00:00,65960.0
2017-07-25 14:15:00,65955.0
2017-07-25 14:30:00,65845.0
2017-07-25 14:45:00,65870.0
2017-07-25 15:00:00,65890.0
2017-07-25 15:15:00,65900.0
2017-07-25 15:30:00,65870.0
2017-07-25 15:45:00,65875.0
2017-07-25 16:00:00,65905.0
2017-07-25 16:15:00,65965.0
2017-07-25 16:30:00,65945.0
2017-07-25 16:45:00,66000.0
2017-07-25 17:00:00,66015.0
2017-07-25 17:15:00,65985.0
2017-07-25 17:30:00,66000.0
2017-07-25 17:45:00,65950.0
2017-07-26 09:00:00,66210.0
2017-07-26 09:15:00,66150.0
2017-07-26 09:30:00,66115.0
2017-07-26 09:45:00,66110.0
2017-07-26 10:00:00,66100.0
2017-07-26 10:15:00,65840.0
2017-07-26 10:30:00,65815.0
2017-07-26 10:45:00,65840.0
2017-07-26 11:00:00,65830.0
2017-07-26 11:15:00,65615.0
2017-07-26 11:30:00,65695.0
2017-07-26 11:45:00,65505.0
2017-07-26 12:00:00,65565.0
2017-07-26 12:15:00,65525.0
2017-07-26 12:30:00,65630.0
2017-07-26 12:45:00,65680.0
2017-07-26 13:00:00,65620.0
2017-07-26 13:15:00,65565.0
2017-07-26 13:30:00,65510.0
2017-07-26 13:45:00,65430.0
2017-07-26 14:00:00,65425.0
2017-07-26 14:15:00,65385.0
2017-07-26 14:30:00,65330.0
2017-07-26 14:45:00,65300.0
2017-07-26 15:00:00,65485.0
2017-07-26 15:15:00,65580.0
2017-07-26 15:30:00,65520.0
2017-07-26 15:45:00,65370.0
2017-07-26 16:00:00,65350.0
2017-07-26 16:15:00,65325.0
2017-07-26 16:30:00,65345.0
2017-07-26 16:45:00,65365.0
2017-07-26 17:00:00,65300.0
2017-07-26 17:15:00,65195.0
2017-07-26 17:30:00,65200.0
2017-07-26 17:45:00,65155.0
2017-07-27 09:00:00,65730.0
2017-07-27 09:15:00,65685.0
2017-07-27 09:30:00,65720.0
2017-07-27 09:45:00,65735.0
2017-07-27 10:00:00,65745.0
2017-07-27 10:15:00,65820.0
2017-07-27 10:30:00,65610.0
2017-07-27 10:45:00,65625.0
2017-07-27 11:00:00,65735.0
2017-07-27 11:15:00,65775.0
2017-07-27 11:30:00,65840.0
2017-07-27 11:45:00,65935.0
2017-07-27 12:00:00,65880.0
2017-07-27 12:15:00,65900.0
2017-07-27 12:30:00,65905.0
2017-07-27 12:45:00,65905.0
2017-07-27 13:00:00,65865.0
2017-07-27 13:15:00,65880.0
2017-07-27 13:30:00,65850.0
2017-07-27 13:45:00,65790.0
2017-07-27 14:00:00,65800.0
2017-07-27 14:15:00,65645.0
2017-07-27 14:30:00,65535.0
2017-07-27 14:45:00,65655.0
2017-07-27 15:00:00,65590.0
2017-07-27 15:15:00,65480.0
2017-07-27 15:30:00,65385.0
2017-07-27 15:45:00,65455.0
2017-07-27 16:00:00,65425.0
2017-07-27 16:15:00,65460.0
2017-07-27 16:30:00,65530.0
2017-07-27 16:45:00,65575.0
2017-07-27 17:00:00,65510.0
2017-07-27 17:15:00,65565.0
2017-07-27 17:30:00,65555.0
2017-07-27 17:45:00,65545.0
2017-07-28 09:00:00,65325.0
2017-07-28 09:15:00,65270.0
2017-07-28 09:30:00,65285.0
2017-07-28 09:45:00,65330.0
2017-07-28 10:00:00,65330.0
2017-07-28 10:15:00,65395.0
2017-07-28 10:30:00,65485.0
2017-07-28 10:45:00,65460.0
2017-07-28 11:00:00,65455.0
2017-07-28 11:15:00,65445.0
2017-07-28 11:30:00,65540.0
2017-07-28 11:45:00,65545.0
2017-07-28 12:00:00,65480.0
2017-07-28 12:15:00,65535.0
2017-07-28 12:30:00,65475.0
2017-07-28 12:45:00,65500.0
2017-07-28 13:00:00,65520.0
2017-07-28 13:15:00,65460.0
2017-07-28 13:30:00,65460.0
2017-07-28 13:45:00,65460.0
2017-07-28 14:00:00,65440.0
2017-07-28 14:15:00,65405.0
2017-07-28 14:30:00,65430.0
2017-07-28 14:45:00,65370.0
2017-07-28 15:00:00,65390.0
2017-07-28 15:15:00,65520.0
2017-07-28 15:30:00,65615.0
2017-07-28 15:45:00,65670.0
2017-07-28 16:00:00,65645.0
2017-07-28 16:15:00,65665.0
2017-07-28 16:30:00,65690.0
2017-07-28 16:45:00,65735.0
2017-07-28 17:00:00,65775.0
2017-07-28 17:15:00,65795.0
2017-07-28 17:30:00,65805.0
2017-07-28 17:45:00,65870.0
2017-07-31 09:00:00,66170.0
2017-07-31 09:15:00,66225.0
2017-07-31 09:30:00,66225.0
2017-07-31 09:45:00,66185.0
2017-07-31 10:00:00,66220.0
2017-07-31 10:15:00,66280.0
2017-07-31 10:30:00,66135.0
2017-07-31 10:45:00,66060.0
2017-07-31 11:00:00,65985.0
2017-07-31 11:15:00,65985.0
2017-07-31 11:30:00,65935.0
2017-07-31 11:45:00,65965.0
2017-07-31 12:00:00,65940.0
2017-07-31 12:15:00,65930.0
2017-07-31 12:30:00,65985.0
2017-07-31 12:45:00,65975.0
2017-07-31 13:00:00,65965.0
2017-07-31 13:15:00,66020.0
2017-07-31 13:30:00,66020.0
2017-07-31 13:45:00,66030.0
2017-07-31 14:00:00,65950.0
2017-07-31 14:15:00,66020.0
2017-07-31 14:30:00,65980.0
2017-07-31 14:45:00,66020.0
2017-07-31 15:00:00,66065.0
2017-07-31 15:15:00,66135.0
2017-07-31 15:30:00,66115.0
2017-07-31 15:45:00,66120.0
2017-07-31 16:00:00,66110.0
2017-07-31 16:15:00,66120.0
2017-07-31 16:30:00,66210.0
2017-07-31 16:45:00,66230.0
2017-07-31 17:00:00,66215.0
2017-07-31 17:15:00,66125.0
2017-07-31 17:30:00,66030.0
2017-07-31 17:45:00,65955.0
2017-08-01 09:00:00,66275.0
2017-08-01 09:15:00,66315.0
2017-08-01 09:30:00,66320.0
2017-08-01 09:45:00,66340.0
2017-08-01 10:00:00,66265.0
2017-08-01 10:15:00,66215.0
2017-08-01 10:30:00,66240.0
2017-08-01 10:45:00,66315.0
2017-08-01 11:00:00,66465.0
2017-08-01 11:15:00,66460.0
2017-08-01 11:30:00,66340.0
2017-08-01 11:45:00,66520.0
2017-08-01 12:00:00,66520.0
2017-08-01 12:15:00,66540.0
2017-08-01 12:30:00,66585.0
2017-08-01 12:45:00,66605.0
2017-08-01 13:00:00,66695.0
2017-08-01 13:15:00,66700.0
2017-08-01 13:30:00,66725.0
2017-08-01 13:45:00,66775.0
2017-08-01 14:00:00,66760.0
2017-08-01 14:15:00,66780.0
2017-08-01 14:30:00,66815.0
2017-08-01 14:45:00,66830.0
2017-08-01 15:00:00,66770.0
2017-08-01 15:15:00,66840.0
2017-08-01 15:30:00,66815.0
2017-08-01 15:45:00,66800.0
2017-08-01 16:00:00,66700.0
2017-08-01 16:15:00,66765.0
2017-08-01 16:30:00,66780.0
2017-08-01 16:45:00,66790.0
2017-08-01 17:00:00,66715.0
2017-08-01 17:15:00,66735.0
2017-08-01 17:30:00,66720.0
2017-08-01 17:45:00,66885.0
2017-08-02 09:00:00,66570.0
2017-08-02 09:15:00,66555.0
2017-08-02 09:30:00,66550.0
2017-08-02 09:45:00,66565.0
2017-08-02 10:00:00,66630.0
2017-08-02 10:15:00,66570.0
2017-08-02 10:30:00,66705.0
2017-08-02 10:45:00,66830.0
2017-08-02 11:00:00,66995.0
2017-08-02 11:15:00,66995.0
2017-08-02 11:30:00,66875.0
2017-08-02 11:45:00,66780.0
2017-08-02 12:00:00,66980.0
2017-08-02 12:15:00,67255.0
2017-08-02 12:30:00,67255.0
2017-08-02 12:45:00,67410.0
2017-08-02 13:00:00,67445.0
2017-08-02 13:15:00,67350.0
2017-08-02 13:30:00,67355.0
2017-08-02 13:45:00,67335.0
2017-08-02 14:00:00,67470.0
2017-08-02 14:15:00,67500.0
2017-08-02 14:30:00,67490.0
2017-08-02 14:45:00,67465.0
2017-08-02 15:00:00,67455.0
2017-08-02 15:15:00,67430.0
2017-08-02 15:30:00,67485.0
2017-08-02 15:45:00,67390.0
2017-08-02 16:00:00,67350.0
2017-08-02 16:15:00,67375.0
2017-08-02 16:30:00,67455.0
2017-08-02 16:45:00,67390.0
2017-08-02 17:00:00,67405.0
2017-08-02 17:15:00,67345.0
2017-08-02 17:30:00,67400.0
2017-08-02 17:45:00,67425.0
2017-08-03 09:00:00,67190.0
2017-08-03 09:15:00,67250.0
2017-08-03 09:30:00,67190.0
2017-08-03 09:45:00,67230.0
2017-08-03 10:00:00,67370.0
2017-08-03 10:15:00,67305.0
2017-08-03 10:30:00,67130.0
2017-08-03 10:45:00,67105.0
2017-08-03 11:00:00,67000.0
2017-08-03 11:15:00,66980.0
2017-08-03 11:30:00,67060.0
2017-08-03 11:45:00,67095.0
2017-08-03 12:00:00,67170.0
2017-08-03 12:15:00,67125.0
2017-08-03 12:30:00,67100.0
2017-08-03 12:45:00,67020.0
2017-08-03 13:00:00,66975.0
2017-08-03 13:15:00,67015.0
2017-08-03 13:30:00,67010.0
2017-08-03 13:45:00,66915.0
2017-08-03 14:00:00,66930.0
2017-08-03 14:15:00,66925.0
2017-08-03 14:30:00,66940.0
2017-08-03 14:45:00,66945.0
2017-08-03 15:00:00,67020.0
2017-08-03 15:15:00,66990.0
2017-08-03 15:30:00,66915.0
2017-08-03 15:45:00,66950.0
2017-08-03 16:00:00,66980.0
2017-08-03 16:15:00,66955.0
2017-08-03 16:30:00,66970.0
2017-08-03 16:45:00,66970.0
2017-08-03 17:00:00,66945.0
2017-08-03 17:15:00,66930.0
2017-08-03 17:30:00,66930.0
2017-08-03 17:45:00,66810.0
2017-08-04 09:00:00,67205.0
2017-08-04 09:15:00,67130.0
2017-08-04 09:30:00,67235.0
2017-08-04 09:45:00,67190.0
2017-08-04 10:00:00,67160.0
2017-08-04 10:15:00,67110.0
2017-08-04 10:30:00,67205.0
2017-08-04 10:45:00,66890.0
2017-08-04 11:00:00,66760.0
2017-08-04 11:15:00,66835.0
2017-08-04 11:30:00,66915.0
2017-08-04 11:45:00,66950.0
2017-08-04 12:00:00,67045.0
2017-08-04 12:15:00,67040.0
2017-08-04 12:30:00,67060.0
2017-08-04 12:45:00,67100.0
2017-08-04 13:00:00,67090.0
2017-08-04 13:15:00,67130.0
2017-08-04 13:30:00,67080.0
2017-08-04 13:45:00,67070.0
2017-08-04 14:00:00,67050.0
2017-08-04 14:15:00,67075.0
2017-08-04 14:30:00,67030.0
2017-08-04 14:45:00,67140.0
2017-08-04 15:00:00,67050.0
2017-08-04 15:15:00,67065.0
2017-08-04 15:30:00,67095.0
2017-08-04 15:45:00,67055.0
2017-08-04 16:00:00,67045.0
2017-08-04 16:15:00,67095.0
2017-08-04 16:30:00,67050.0
2017-08-04 16:45:00,67070.0
2017-08-04 17:00:00,67090.0
2017-08-04 17:15:00,67065.0
2017-08-04 17:30:00,67025.0
2017-08-04 17:45:00,66900.0
2017-08-07 09:00:00,67215.0
2017-08-07 09:15:00,67275.0
2017-08-07 09:30:00,67225.0
2017-08-07 09:45:00,67220.0
2017-08-07 10:00:00,67175.0
2017-08-07 10:15:00,67165.0
2017-08-07 10:30:00,67340.0
2017-08-07 10:45:00,67420.0
2017-08-07 11:00:00,67440.0
2017-08-07 11:15:00,67460.0
2017-08-07 11:30:00,67380.0
2017-08-07 11:45:00,67390.0
2017-08-07 12:00:00,67440.0
2017-08-07 12:15:00,67500.0
2017-08-07 12:30:00,67610.0
2017-08-07 12:45:00,67695.0
2017-08-07 13:00:00,67695.0
2017-08-07 13:15:00,67810.0
2017-08-07 13:30:00,67845.0
2017-08-07 13:45:00,67880.0
2017-08-07 14:00:00,67860.0
2017-08-07 14:15:00,67945.0
2017-08-07 14:30:00,67935.0
2017-08-07 14:45:00,67930.0
2017-08-07 15:00:00,67910.0
2017-08-07 15:15:00,68020.0
2017-08-07 15:30:00,68125.0
2017-08-07 15:45:00,68085.0
2017-08-07 16:00:00,68165.0
2017-08-07 16:15:00,68170.0
2017-08-07 16:30:00,68155.0
2017-08-07 16:45:00,68095.0
2017-08-07 17:00:00,68135.0
2017-08-07 17:15:00,68145.0
2017-08-07 17:30:00,68190.0
2017-08-07 17:45:00,68225.0
2017-08-08 09:00:00,68055.0
2017-08-08 09:15:00,68030.0
2017-08-08 09:30:00,67990.0
2017-08-08 09:45:00,67955.0
2017-08-08 10:00:00,67845.0
2017-08-08 10:15:00,67985.0
2017-08-08 10:30:00,68080.0
2017-08-08 10:45:00,68075.0
2017-08-08 11:00:00,68105.0
2017-08-08 11:15:00,68030.0
2017-08-08 11:30:00,68050.0
2017-08-08 11:45:00,68315.0
2017-08-08 12:00:00,68405.0
2017-08-08 12:15:00,68365.0
2017-08-08 12:30:00,68515.0
2017-08-08 12:45:00,68535.0
2017-08-08 13:00:00,68625.0
2017-08-08 13:15:00,68620.0
2017-08-08 13:30:00,68515.0
2017-08-08 13:45:00,68525.0
2017-08-08 14:00:00,68505.0
2017-08-08 14:15:00,68420.0
2017-08-08 14:30:00,68355.0
2017-08-08 14:45:00,68375.0
2017-08-08 15:00:00,68320.0
2017-08-08 15:15:00,68300.0
2017-08-08 15:30:00,68245.0
2017-08-08 15:45:00,68265.0
2017-08-08 16:00:00,68275.0
2017-08-08 16:15:00,68155.0
2017-08-08 16:30:00,68035.0
2017-08-08 16:45:00,67990.0
2017-08-08 17:00:00,68000.0
2017-08-08 17:15:00,67920.0
2017-08-08 17:30:00,67885.0
2017-08-08 17:45:00,67960.0
2017-08-09 09:00:00,67595.0
2017-08-09 09:15:00,67520.0
2017-08-09 09:30:00,67525.0
2017-08-09 09:45:00,67530.0
2017-08-09 10:00:00,67570.0
2017-08-09 10:15:00,67555.0
2017-08-09 10:30:00,67575.0
2017-08-09 10:45:00,67605.0
2017-08-09 11:00:00,67625.0
2017-08-09 11:15:00,67730.0
2017-08-09 11:30:00,67690.0
2017-08-09 11:45:00,67705.0
2017-08-09 12:00:00,67575.0
2017-08-09 12:15:00,67575.0
2017-08-09 12:30:00,67490.0
2017-08-09 12:45:00,67515.0
2017-08-09 13:00:00,67450.0
2017-08-09 13:15:00,67520.0
2017-08-09 13:30:00,67535.0
2017-08-09 13:45:00,67495.0
2017-08-09 14:00:00,67525.0
2017-08-09 14:15:00,67630.0
2017-08-09 14:30:00,67580.0
2017-08-09 14:45:00,67660.0
2017-08-09 15:00:00,67590.0
2017-08-09 15:15:00,67660.0
2017-08-09 15:30:00,67555.0
2017-08-09 15:45:00,67565.0
2017-08-09 16:00:00,67580.0
2017-08-09 16:15:00,67585.0
2017-08-09 16:30:00,67700.0
2017-08-09 16:45:00,67705.0
2017-08-09 17:00:00,67825.0
2017-08-09 17:15:00,67830.0
2017-08-09 17:30:00,67845.0
2017-08-09 17:45:00,67905.0
2017-08-10 09:00:00,67475.0
2017-08-10 09:15:00,67525.0
2017-08-10 09:30:00,67530.0
2017-08-10 09:45:00,67560.0
2017-08-10 10:00:00,67560.0
2017-08-10 10:15:00,67410.0
2017-08-10 10:30:00,67290.0
2017-08-10 10:45:00,67295.0
2017-08-10 11:00:00,67100.0
2017-08-10 11:15:00,67075.0
2017-08-10 11:30:00,67180.0
2017-08-10 11:45:00,67110.0
2017-08-10 12:00:00,67175.0
2017-08-10 12:15:00,67050.0
2017-08-10 12:30:00,67065.0
2017-08-10 12:45:00,67055.0
2017-08-10 13:00:00,66985.0
2017-08-10 13:15:00,66935.0
2017-08-10 13:30:00,66730.0
2017-08-10 13:45:00,66820.0
2017-08-10 14:00:00,66810.0
2017-08-10 14:15:00,66920.0
2017-08-10 14:30:00,66900.0
2017-08-10 14:45:00,66890.0
2017-08-10 15:00:00,66970.0
2017-08-10 15:15:00,67045.0
2017-08-10 15:30:00,67075.0
2017-08-10 15:45:00,67115.0
2017-08-10 16:00:00,66965.0
2017-08-10 16:15:00,66940.0
2017-08-10 16:30:00,66885.0
2017-08-10 16:45:00,66960.0
2017-08-10 17:00:00,67045.0
2017-08-10 17:15:00,67055.0
2017-08-10 17:30:00,66925.0
2017-08-10 17:45:00,66960.0
2017-08-11 09:00:00,66760.0
2017-08-11 09:15:00,66800.0
2017-08-11 09:30:00,66985.0
2017-08-11 09:45:00,67000.0
2017-08-11 10:00:00,67195.0
2017-08-11 10:15:00,66950.0
2017-08-11 10:30:00,66825.0
2017-08-11 10:45:00,67120.0
2017-08-11 11:00:00,67255.0
2017-08-11 11:15:00,67195.0
2017-08-11 11:30:00,67360.0
2017-08-11 11:45:00,67395.0
2017-08-11 12:00:00,67370.0
2017-08-11 12:15:00,67360.0
2017-08-11 12:30:00,67325.0
2017-08-11 12:45:00,67290.0
2017-08-11 13:00:00,67370.0
2017-08-11 13:15:00,67380.0
2017-08-11 13:30:00,67320.0
2017-08-11 13:45:00,67415.0
2017-08-11 14:00:00,67495.0
2017-08-11 14:15:00,67625.0
2017-08-11 14:30:00,67525.0
2017-08-11 14:45:00,67550.0
2017-08-11 15:00:00,67585.0
2017-08-11 15:15:00,67690.0
2017-08-11 15:30:00,67635.0
2017-08-11 15:45:00,67460.0
2017-08-11 16:00:00,67430.0
2017-08-11 16:15:00,67435.0
2017-08-11 16:30:00,67390.0
2017-08-11 16:45:00,67450.0
2017-08-11 17:00:00,67375.0
2017-08-11 17:15:00,66755.0
2017-08-11 17:30:00,66875.0
2017-08-11 17:45:00,66830.0
2017-08-14 09:00:00,67570.0
2017-08-14 09:15:00,67635.0
2017-08-14 09:30:00,67660.0
2017-08-14 09:45:00,67485.0
2017-08-14 10:00:00,67295.0
2017-08-14 10:15:00,67665.0
2017-08-14 10:30:00,67780.0
2017-08-14 10:45:00,67870.0
2017-08-14 11:00:00,67895.0
2017-08-14 11:15:00,67865.0
2017-08-14 11:30:00,68125.0
2017-08-14 11:45:00,68325.0
2017-08-14 12:00:00,68320.0
2017-08-14 12:15:00,68655.0
2017-08-14 12:30:00,68595.0
2017-08-14 12:45:00,68525.0
2017-08-14 13:00:00,68455.0
2017-08-14 13:15:00,68510.0
2017-08-14 13:30:00,68485.0
2017-08-14 13:45:00,68450.0
2017-08-14 14:00:00,68505.0
2017-08-14 14:15:00,68475.0
2017-08-14 14:30:00,68480.0
2017-08-14 14:45:00,68420.0
2017-08-14 15:00:00,68345.0
2017-08-14 15:15:00,68420.0
2017-08-14 15:30:00,68540.0
2017-08-14 15:45:00,68400.0
2017-08-14 16:00:00,68405.0
2017-08-14 16:15:00,68495.0
2017-08-14 16:30:00,68190.0
2017-08-14 16:45:00,68195.0
2017-08-14 17:00:00,68350.0
2017-08-14 17:15:00,68260.0
2017-08-14 17:30:00,68275.0
2017-08-14 17:45:00,68400.0
2017-08-15 09:00:00,68595.0
2017-08-15 09:15:00,68550.0
2017-08-15 09:30:00,68525.0
2017-08-15 09:45:00,68610.0
2017-08-15 10:00:00,68545.0
2017-08-15 10:15:00,68540.0
2017-08-15 10:30:00,68735.0
2017-08-15 10:45:00,68705.0
2017-08-15 11:00:00,68635.0
2017-08-15 11:15:00,68720.0
2017-08-15 11:30:00,68695.0
2017-08-15 11:45:00,68545.0
2017-08-15 12:00:00,68560.0
2017-08-15 12:15:00,68710.0
2017-08-15 12:30:00,68760.0
2017-08-15 12:45:00,68770.0
2017-08-15 13:00:00,68750.0
2017-08-15 13:15:00,68830.0
2017-08-15 13:30:00,68880.0
2017-08-15 13:45:00,68860.0
2017-08-15 14:00:00,68810.0
2017-08-15 14:15:00,68765.0
2017-08-15 14:30:00,68640.0
2017-08-15 14:45:00,68625.0
2017-08-15 15:00:00,68640.0
2017-08-15 15:15:00,68565.0
2017-08-15 15:30:00,68615.0
2017-08-15 15:45:00,68595.0
2017-08-15 16:00:00,68645.0
2017-08-15 16:15:00,68640.0
2017-08-15 16:30:00,68505.0
2017-08-15 16:45:00,68335.0
2017-08-15 17:00:00,68465.0
2017-08-15 17:15:00,68345.0
2017-08-15 17:30:00,68465.0
2017-08-15 17:45:00,68665.0
2017-08-16 09:00:00,69625.0
2017-08-16 09:15:00,69565.0
2017-08-16 09:30:00,69680.0
2017-08-16 09:45:00,69690.0
2017-08-16 10:00:00,69680.0
2017-08-16 10:15:00,69665.0
2017-08-16 10:30:00,69605.0
2017-08-16 10:45:00,69490.0
2017-08-16 11:00:00,69365.0
2017-08-16 11:15:00,69585.0
2017-08-16 11:30:00,69485.0
2017-08-16 11:45:00,69395.0
2017-08-16 12:00:00,69290.0
